id_venta;fecha_venta;id_empleado;antiguedad_vendedor;id_cliente;nombre_cliente;email_cliente;genero_cliente;edad_cliente;ciudad_cliente;region_cliente;canal_venta;producto;categoria_producto;precio_unitario;cantidad;descuento_pct;monto_total
783;2025-02-22;68;2;18;Vanessa Emilia Osorio Saavedra;cliente18@mail.cl;Mujer;41.0;Santiago;;Tienda;Notebook;Tecnología;750000;3;0.1;2025000.0
784;2025-02-23;53;1;216;Víctor Raúl Ibarra Paredes;cliente216@mail.cl;Hombre;47.0;Puerto Montt;;App;Maquillaje;Belleza;15000;3;0.0;45000.0
785;2025-02-24;46;5;88;Alexi Ignacio Azócar Chávez;cliente88@mail.cl;Hombre;41.0;La Serena;Coquimbo;Tienda;Polera;;12000;3;0.1;32400.0
786;2025-02-25;26;6;137;José Juan Vargas Vega;cliente137@mail.cl;Hombre;28.0;Rancagua;O'Higgins;Tienda;TV;;650000;2;0.1;1170000.0
787;2025-02-26;51;7;261;Carlos Fuentes Vargas;cliente261@mail.cl;Hombre;26.0;Rancagua;;Tienda;Polera;;12000;3;0.0;36000.0
788;2025-02-27;67;0;36;Josefa Plaza;cliente36@mail.cl;Mujer;23.0;Talcahuano;;Web;Refrigerador;Electrohogar;800000;1;0.05;760000.0
789;2025-02-28;3;1;52;Susana María Soto Véliz;cliente52@mail.cl;Hombre;33.0;Valparaíso;;Tienda;Refrigerador;Electrohogar;800000;2;0.05;1520000.0
790;2025-03-01;64;4;182;Pedro Jorge Cartes Pérez;cliente182@mail.cl;Hombre;27.0;Temuco;La Araucanía;App;Perfume;Belleza;35000;2;0.1;63000.0
791;2025-03-02;40;1;22;Laura Aguilera Orellana;cliente22@mail.cl;Hombre;35.0;Talcahuano;;Tienda;TV;Electrohogar;650000;2;0.05;1235000.0
792;2025-03-03;58;1;277;Verónica Cartes Rebolledo;cliente277@mail.cl;Mujer;40.0;Puerto Montt;Los Lagos;Tienda;Maquillaje;;15000;3;0.05;42750.0
793;2025-03-04;33;13;266;Claudio Fernando Morales Bravo;cliente266@mail.cl;Mujer;23.0;Rancagua;O'Higgins;Web;Notebook;Tecnología;750000;3;0.0;2250000.0
794;2025-03-05;66;2;259;José Ángel Fuentes Gutiérrez;cliente259@mail.cl;Mujer;43.0;Talcahuano;Biobío;Tienda;Pantalón;Vestuario;25000;3;0.05;71250.0
795;2025-03-06;60;1;267;Angélica Reyes;cliente267@mail.cl;Mujer;57.0;Valparaíso;;Web;Lavadora;Electrohogar;700000;2;0.0;1400000.0
796;2025-03-07;9;9;45;Miguel Roberto Villagrán Iturra;cliente45@mail.cl;Hombre;20.0;Valparaíso;Valparaíso;Tienda;Perfume;;35000;1;0.05;33250.0
797;2025-03-08;41;4;91;María Ávalos Vergara;cliente91@mail.cl;Hombre;39.0;Antofagasta;;Web;Maquillaje;Belleza;15000;1;0.0;15000.0
798;2025-03-09;29;1;84;Andrea Ahumada Chávez;cliente84@mail.cl;Mujer;31.0;Viña del Mar;Valparaíso;Web;Lavadora;;700000;2;0.1;1260000.0
799;2025-03-10;6;2;78;Anahí Ana Cornejo Mendoza;cliente78@mail.cl;Hombre;34.0;Concepción;;Tienda;Maquillaje;Belleza;15000;1;0.0;15000.0
800;2025-03-11;41;4;61;Ingrid María Velásquez Herrera;cliente61@mail.cl;Mujer;32.0;Antofagasta;Antofagasta;Web;Pantalón;Vestuario;25000;1;0.0;25000.0
801;2025-03-12;5;1;213;Germán Bustamante Valenzuela;cliente213@mail.cl;Mujer;49.0;Talcahuano;;Tienda;Maquillaje;Belleza;15000;2;0.1;27000.0
802;2025-03-13;55;9;171;Alejandra Vega;cliente171@mail.cl;Hombre;27.0;Antofagasta;Antofagasta;Web;Maquillaje;;15000;1;0.0;15000.0
803;2025-03-14;18;1;30;Tatiana Claudia Jara Herrera;cliente30@mail.cl;Hombre;34.0;Talcahuano;;Tienda;Zapatillas;;55000;3;0.0;165000.0
804;2025-03-15;42;4;94;Jorge Enrique Vidal Castillo;cliente94@mail.cl;Hombre;34.0;Talcahuano;Biobío;Web;Perfume;Belleza;35000;1;0.05;33250.0
805;2025-03-16;7;8;7;Daniela Francisca Palacios Allendes;cliente7@mail.cl;Hombre;56.0;Valparaíso;Valparaíso;Web;Refrigerador;Electrohogar;800000;1;0.0;800000.0
806;2025-03-17;54;9;33;Jocelyn Gabriela López Guzmán;cliente33@mail.cl;Hombre;37.0;Talcahuano;Biobío;Web;Perfume;Belleza;35000;3;0.0;105000.0
807;2025-03-18;69;1;52;Susana María Soto Véliz;cliente52@mail.cl;Hombre;33.0;Puerto Montt;Los Lagos;App;Smartphone;;450000;1;0.0;450000.0
808;2025-03-19;22;1;202;Héctor Ramírez;cliente202@mail.cl;Mujer;44.0;Viña del Mar;;App;Refrigerador;;800000;3;0.0;2400000.0
809;2025-03-20;49;1;150;Patricia Raquel Reyes Parra;cliente150@mail.cl;Hombre;41.0;Antofagasta;Antofagasta;App;Notebook;Tecnología;750000;2;0.1;1350000.0
810;2025-03-21;49;1;153;Esteban Cárdenas Silva;cliente153@mail.cl;Hombre;29.0;Antofagasta;Antofagasta;Tienda;Smartphone;Tecnología;450000;3;0.1;1215000.0
811;2025-03-22;4;3;205;Mauricio Paul Gajardo Córdova;cliente205@mail.cl;Hombre;21.0;Concepción;;App;Lavadora;Electrohogar;700000;2;0.1;1260000.0
812;2025-03-23;21;5;193;Florinda Josefa Cortés Morales;cliente193@mail.cl;Hombre;40.0;Puerto Montt;Los Lagos;Tienda;Notebook;Tecnología;750000;2;0.0;1500000.0
813;2025-03-24;44;7;186;Laura Mary Sánchez Quintanilla;cliente186@mail.cl;Mujer;46.0;Antofagasta;Antofagasta;App;Maquillaje;Belleza;15000;3;0.05;42750.0
814;2025-03-25;38;8;161;Luis Carvajal;cliente161@mail.cl;Hombre;26.0;Concepción;;Web;Zapatillas;Calzado;55000;1;0.1;49500.0
815;2025-03-26;10;7;106;Mariela Urzúa Moreno;cliente106@mail.cl;Hombre;42.0;Valparaíso;Valparaíso;Tienda;Maquillaje;Belleza;15000;2;0.05;28500.0
816;2025-03-27;60;1;225;Berta Huerta García;cliente225@mail.cl;Hombre;32.0;Valparaíso;;App;Perfume;;35000;1;0.1;31500.0
817;2025-03-28;55;9;104;María Anahí Mella Carrasco;cliente104@mail.cl;Mujer;28.0;Antofagasta;Antofagasta;Tienda;Notebook;;750000;2;0.1;1350000.0
818;2025-03-29;33;13;66;Samuel Aguilera;cliente66@mail.cl;Hombre;54.0;Rancagua;O'Higgins;Tienda;Perfume;Belleza;35000;1;0.0;35000.0
819;2025-03-30;52;0;123;Paulino Vargas Farías;cliente123@mail.cl;Hombre;54.0;Talcahuano;Biobío;Web;Notebook;;750000;3;0.0;2250000.0
820;2025-03-31;44;7;127;Roberto Moreno Jorquera;cliente127@mail.cl;Mujer;26.0;Antofagasta;Antofagasta;Web;Lavadora;;700000;3;0.0;2100000.0
821;2025-04-01;65;0;150;Patricia Raquel Reyes Parra;cliente150@mail.cl;Hombre;41.0;Rancagua;O'Higgins;Web;Perfume;Belleza;35000;2;0.1;63000.0
822;2025-04-02;70;6;37;Alejandro Rodrigo Toro Espinoza;cliente37@mail.cl;Hombre;40.0;Talcahuano;Biobío;Tienda;Smartphone;Tecnología;450000;1;0.0;450000.0
823;2025-04-03;7;8;140;Manuel Alonso Núñez Santibáñez;cliente140@mail.cl;Hombre;23.0;Valparaíso;;Tienda;Smartphone;Tecnología;450000;2;0.05;855000.0
824;2025-04-04;6;2;234;Sebastián Hormazábal Sepúlveda;cliente234@mail.cl;Mujer;30.0;Concepción;Biobío;Web;Notebook;;750000;1;0.0;750000.0
825;2025-04-05;49;1;265;Pablo Arroyo López;cliente265@mail.cl;Mujer;34.0;Antofagasta;Antofagasta;Web;TV;Electrohogar;650000;1;0.05;617500.0
826;2025-04-06;14;0;27;Ricardo Iván Zapata Riquelme;cliente27@mail.cl;Mujer;24.0;Santiago;;Tienda;Smartphone;;450000;2;0.0;900000.0
827;2025-04-07;2;2;210;Mariana Patricia Allende Moya;cliente210@mail.cl;Hombre;75.0;Rancagua;;Tienda;Refrigerador;;800000;3;0.0;2400000.0
828;2025-04-08;38;8;17;Bastián Kevin Oñate Toledo;cliente17@mail.cl;Mujer;25.0;Concepción;Biobío;Tienda;Polera;Vestuario;12000;1;0.0;12000.0
829;2025-04-09;55;9;30;Tatiana Claudia Jara Herrera;cliente30@mail.cl;Hombre;34.0;Antofagasta;Antofagasta;Web;Smartphone;;450000;3;0.05;1282500.0
830;2025-04-10;4;3;78;Anahí Ana Cornejo Mendoza;cliente78@mail.cl;Hombre;34.0;Concepción;;App;Pantalón;Vestuario;25000;2;0.0;50000.0
831;2025-04-11;20;0;32;Carol Antonia Sandoval Chávez;cliente32@mail.cl;Mujer;60.0;Temuco;La Araucanía;Web;Perfume;Belleza;35000;2;0.05;66500.0
832;2025-04-12;14;0;63;Geraldine Irma Álvarez Díaz;cliente63@mail.cl;Mujer;24.0;Santiago;;Web;Notebook;;750000;2;0.0;1500000.0
833;2025-04-13;5;1;178;Emiliano Hernández Castillo;cliente178@mail.cl;Mujer;55.0;Talcahuano;;Web;Lavadora;;700000;1;0.05;665000.0
834;2025-04-14;42;4;91;María Ávalos Vergara;cliente91@mail.cl;Hombre;39.0;Talcahuano;;Web;Notebook;Tecnología;750000;1;0.0;750000.0
835;2025-04-15;54;9;108;Gonzalo Jorge Muñoz Reyes;cliente108@mail.cl;Hombre;40.0;Talcahuano;;Tienda;Maquillaje;Belleza;15000;1;0.1;13500.0
836;2025-04-16;41;4;144;Rolando Patricio Muñoz Barría;cliente144@mail.cl;Mujer;40.0;Antofagasta;;Web;Maquillaje;Belleza;15000;2;0.0;30000.0
837;2025-04-17;13;0;101;Andrea Josefina Galaz Ríos;cliente101@mail.cl;Mujer;21.0;Talcahuano;;Tienda;TV;;650000;3;0.05;1852500.0
838;2025-04-18;46;5;99;María Lorena Bórquez Rodríguez;cliente99@mail.cl;Hombre;38.0;La Serena;Coquimbo;Web;Pantalón;Vestuario;25000;3;0.0;75000.0
839;2025-04-19;40;1;108;Gonzalo Jorge Muñoz Reyes;cliente108@mail.cl;Hombre;40.0;Talcahuano;Biobío;Tienda;Lavadora;;700000;3;0.0;2100000.0
840;2025-04-20;24;3;101;Andrea Josefina Galaz Ríos;cliente101@mail.cl;Mujer;21.0;La Serena;Coquimbo;App;Smartphone;Tecnología;450000;1;0.1;405000.0
841;2025-04-21;64;4;36;Josefa Plaza;cliente36@mail.cl;Mujer;23.0;Temuco;;Tienda;Polera;;12000;3;0.1;32400.0
842;2025-04-22;14;0;257;Vanessa Silva Campos;cliente257@mail.cl;Hombre;53.0;Santiago;Región Metropolitana;Web;Maquillaje;;15000;3;0.1;40500.0
843;2025-04-23;65;0;81;Joaquín Jaime Segura Parra;cliente81@mail.cl;Mujer;35.0;Rancagua;O'Higgins;Web;Notebook;;750000;3;0.0;2250000.0
844;2025-04-24;48;6;27;Ricardo Iván Zapata Riquelme;cliente27@mail.cl;Mujer;24.0;Valparaíso;Valparaíso;Tienda;Pantalón;Vestuario;25000;3;0.0;75000.0
845;2025-04-25;49;1;76;Benjamín Fernando Olea Retamal;cliente76@mail.cl;Hombre;47.0;Antofagasta;Antofagasta;Tienda;Notebook;Tecnología;750000;1;0.05;712500.0
846;2025-04-26;61;3;221;Juan Héctor Castro Silva;cliente221@mail.cl;Mujer;65.0;Concepción;Biobío;Tienda;Pantalón;Vestuario;25000;3;0.0;75000.0
847;2025-04-27;12;0;82;Noelia Lizama;cliente82@mail.cl;Hombre;38.0;Viña del Mar;;Tienda;Maquillaje;Belleza;15000;2;0.0;30000.0
848;2025-04-28;15;0;139;Mario Fonseca;cliente139@mail.cl;Hombre;47.0;Santiago;;Web;Smartphone;Tecnología;450000;2;0.1;810000.0
849;2025-04-29;42;4;271;Ana Varela López;cliente271@mail.cl;Mujer;55.0;Talcahuano;Biobío;Web;Pantalón;Vestuario;25000;2;0.0;50000.0
850;2025-04-30;59;1;164;Samuel Arias;cliente164@mail.cl;Mujer;28.0;Antofagasta;Antofagasta;Web;Zapatillas;Calzado;55000;1;0.1;49500.0
851;2025-05-01;56;2;34;Omar Maximiliano Molina Fuentes;cliente34@mail.cl;Mujer;25.0;Talcahuano;;Tienda;Pantalón;Vestuario;25000;3;0.05;71250.0
852;2025-05-02;9;9;86;Rudecindo Cares;cliente86@mail.cl;Hombre;31.0;Valparaíso;Valparaíso;Web;Perfume;Belleza;35000;3;0.05;99750.0
853;2025-05-03;14;0;254;María González Alfaro;cliente254@mail.cl;Hombre;50.0;Santiago;Región Metropolitana;Tienda;Smartphone;;450000;3;0.1;1215000.0
854;2025-05-04;31;4;279;Osvaldo Víctor Rivera Palma;cliente279@mail.cl;Mujer;38.0;Rancagua;O'Higgins;Tienda;TV;;650000;1;0.05;617500.0
855;2025-05-05;33;13;108;Gonzalo Jorge Muñoz Reyes;cliente108@mail.cl;Hombre;40.0;Rancagua;;Web;Polera;Vestuario;12000;3;0.05;34200.0
856;2025-05-06;39;6;62;Raimundo Mario Rubilar Flores;cliente62@mail.cl;Mujer;35.0;Antofagasta;Antofagasta;Tienda;Smartphone;Tecnología;450000;1;0.05;427500.0
857;2025-05-07;16;3;22;Laura Aguilera Orellana;cliente22@mail.cl;Hombre;35.0;Temuco;;Tienda;Notebook;Tecnología;750000;3;0.0;2250000.0
858;2025-05-08;17;0;10;Héctor Benjamín Sánchez Muñoz;cliente10@mail.cl;Mujer;44.0;Santiago;Región Metropolitana;Tienda;Polera;Vestuario;12000;2;0.0;24000.0
859;2025-05-09;51;7;30;Tatiana Claudia Jara Herrera;cliente30@mail.cl;Hombre;34.0;Rancagua;O'Higgins;Tienda;Zapatillas;Calzado;55000;3;0.1;148500.0
860;2025-05-10;51;7;37;Alejandro Rodrigo Toro Espinoza;cliente37@mail.cl;Hombre;40.0;Rancagua;O'Higgins;Web;Polera;;12000;1;0.0;12000.0
861;2025-05-11;31;4;215;Vicente Juan Cáceres Castillo;cliente215@mail.cl;Hombre;34.0;Rancagua;O'Higgins;Tienda;Lavadora;Electrohogar;700000;3;0.05;1995000.0
862;2025-05-12;41;4;185;Yasna Colomba Olivares Prieto;cliente185@mail.cl;Hombre;35.0;Antofagasta;;Web;Lavadora;Electrohogar;700000;2;0.0;1400000.0
863;2025-05-13;2;2;270;Maite Díaz;cliente270@mail.cl;Hombre;39.0;Rancagua;;Web;TV;Electrohogar;650000;2;0.1;1170000.0
864;2025-05-14;29;1;4;César Carlos Espinoza Uribe;cliente4@mail.cl;Hombre;56.0;Viña del Mar;Valparaíso;Tienda;Polera;Vestuario;12000;1;0.05;11400.0
865;2025-05-15;56;2;40;Elizabeth Meléndez Pacheco;cliente40@mail.cl;Hombre;40.0;Talcahuano;;Tienda;Pantalón;Vestuario;25000;1;0.1;22500.0
866;2025-05-16;12;0;12;Agustina Rosa Rojas Pastén;cliente12@mail.cl;Mujer;32.0;Viña del Mar;;Web;Smartphone;Tecnología;450000;1;0.05;427500.0
867;2025-05-17;15;0;155;Gonzalo Felipe Martínez Acevedo;cliente155@mail.cl;Mujer;41.0;Santiago;Región Metropolitana;Tienda;Perfume;Belleza;35000;2;0.0;70000.0
868;2025-05-18;12;0;264;Alejandra Navarro;cliente264@mail.cl;Mujer;25.0;Viña del Mar;Valparaíso;App;Pantalón;Vestuario;25000;3;0.0;75000.0
869;2025-05-19;16;3;56;Manuel Tomás Espinoza Díaz;cliente56@mail.cl;Mujer;49.0;Temuco;;Web;Notebook;Tecnología;750000;3;0.0;2250000.0
870;2025-05-20;36;4;70;Bárbara Torres;cliente70@mail.cl;Mujer;30.0;Rancagua;;Web;Refrigerador;Electrohogar;800000;1;0.05;760000.0
871;2025-05-21;67;0;206;Rodrigo Cornejo Aranda;cliente206@mail.cl;Mujer;26.0;Talcahuano;Biobío;Web;Refrigerador;Electrohogar;800000;1;0.0;800000.0
872;2025-05-22;44;7;204;Camila Natalia Pérez Arroyo;cliente204@mail.cl;Hombre;50.0;Antofagasta;Antofagasta;Web;Refrigerador;Electrohogar;800000;1;0.1;720000.0
873;2025-05-23;9;9;109;Lucas Miguel San Martín Catalán;cliente109@mail.cl;Hombre;41.0;Valparaíso;;Web;TV;;650000;2;0.0;1300000.0
874;2025-05-24;41;4;155;Gonzalo Felipe Martínez Acevedo;cliente155@mail.cl;Mujer;41.0;Antofagasta;Antofagasta;Tienda;Polera;Vestuario;12000;1;0.05;11400.0
875;2025-05-25;17;0;279;Osvaldo Víctor Rivera Palma;cliente279@mail.cl;Mujer;38.0;Santiago;Región Metropolitana;App;TV;Electrohogar;650000;1;0.05;617500.0
876;2025-05-26;64;4;280;Gaspar Cristian Vega Venegas;cliente280@mail.cl;Mujer;33.0;Temuco;La Araucanía;Web;Lavadora;Electrohogar;700000;1;0.0;700000.0
877;2025-05-27;2;2;128;María Soto Castillo;cliente128@mail.cl;Mujer;31.0;Rancagua;;Tienda;Smartphone;;450000;2;0.05;855000.0
878;2025-05-28;17;0;164;Samuel Arias;cliente164@mail.cl;Mujer;28.0;Santiago;Región Metropolitana;Web;TV;Electrohogar;650000;1;0.0;650000.0
879;2025-05-29;49;1;198;David Márquez;cliente198@mail.cl;Mujer;39.0;Antofagasta;;Tienda;Perfume;Belleza;35000;2;0.0;70000.0
880;2025-05-30;5;1;130;María Palacios;cliente130@mail.cl;Hombre;31.0;Talcahuano;Biobío;Tienda;Refrigerador;Electrohogar;800000;3;0.05;2280000.0
881;2025-05-31;70;6;101;Andrea Josefina Galaz Ríos;cliente101@mail.cl;Mujer;21.0;Talcahuano;Biobío;App;Smartphone;;450000;1;0.1;405000.0
882;2025-06-01;13;0;230;Blanca Anahí González Retamal;cliente230@mail.cl;Hombre;46.0;Talcahuano;Biobío;Tienda;Lavadora;Electrohogar;700000;1;0.05;665000.0
883;2025-06-02;13;0;154;Luz Pía Guerra Castillo;cliente154@mail.cl;Hombre;40.0;Talcahuano;Biobío;Web;Polera;;12000;2;0.1;21600.0
884;2025-06-03;19;5;16;Andrés Díaz Ortega;cliente16@mail.cl;Mujer;31.0;Temuco;;Tienda;TV;;650000;1;0.05;617500.0
885;2025-06-04;57;3;70;Bárbara Torres;cliente70@mail.cl;Mujer;30.0;Concepción;Biobío;Tienda;Maquillaje;;15000;2;0.0;30000.0
886;2025-06-05;48;6;190;Elia Alicia Araya Mora;cliente190@mail.cl;Hombre;19.0;Valparaíso;Valparaíso;App;TV;;650000;2;0.05;1235000.0
887;2025-06-06;69;1;85;Bárbara Tello;cliente85@mail.cl;Hombre;28.0;Puerto Montt;Los Lagos;Tienda;Pantalón;Vestuario;25000;2;0.0;50000.0
888;2025-06-07;70;6;98;Lucas Álvaro Acevedo Agurto;cliente98@mail.cl;Hombre;41.0;Talcahuano;Biobío;Tienda;Perfume;;35000;3;0.1;94500.0
889;2025-06-08;9;9;199;Fabián Cristian Hormazábal Villablanca;cliente199@mail.cl;Hombre;38.0;Valparaíso;Valparaíso;Web;Lavadora;Electrohogar;700000;1;0.0;700000.0
890;2025-06-09;53;1;169;Antonella Julia Urrutia Oyarzo;cliente169@mail.cl;Mujer;35.0;Puerto Montt;;Tienda;Polera;Vestuario;12000;1;0.05;11400.0
891;2025-06-10;7;8;116;Daniel Alejandro Rivera Ibarra;cliente116@mail.cl;Mujer;41.0;Valparaíso;Valparaíso;Tienda;Maquillaje;Belleza;15000;2;0.1;27000.0
892;2025-06-11;21;5;275;Carolina Patricia Espinoza Berríos;cliente275@mail.cl;Hombre;26.0;Puerto Montt;;Tienda;Perfume;Belleza;35000;1;0.05;33250.0
893;2025-06-12;27;4;39;Pablo Franco Saldías Ruiz;cliente39@mail.cl;Hombre;22.0;Viña del Mar;Valparaíso;Web;Zapatillas;Calzado;55000;3;0.05;156750.0
894;2025-06-13;30;0;207;Eduardo René Valenzuela Venegas;cliente207@mail.cl;Mujer;44.0;Valparaíso;Valparaíso;Tienda;TV;;650000;1;0.0;650000.0
895;2025-06-14;29;1;83;Vilma Leyla Escobar Fuentes;cliente83@mail.cl;Hombre;55.0;Viña del Mar;;App;Zapatillas;Calzado;55000;1;0.0;55000.0
896;2025-06-15;54;9;164;Samuel Arias;cliente164@mail.cl;Mujer;28.0;Talcahuano;;Web;Refrigerador;Electrohogar;800000;1;0.1;720000.0
897;2025-06-16;33;13;155;Gonzalo Felipe Martínez Acevedo;cliente155@mail.cl;Mujer;41.0;Rancagua;O'Higgins;Tienda;Notebook;Tecnología;750000;3;0.05;2137500.0
898;2025-06-17;69;1;153;Esteban Cárdenas Silva;cliente153@mail.cl;Hombre;29.0;Puerto Montt;;Web;Lavadora;Electrohogar;700000;3;0.0;2100000.0
899;2025-06-18;52;0;152;Cristian Daniel Muñoz Morales;cliente152@mail.cl;Mujer;42.0;Talcahuano;Biobío;Web;TV;Electrohogar;650000;3;0.1;1755000.0
900;2025-06-19;67;0;241;Gloria Leyton;cliente241@mail.cl;Mujer;28.0;Talcahuano;Biobío;Tienda;Smartphone;;450000;3;0.1;1215000.0
901;2025-06-20;27;4;191;Claudio Rodrigo Mancilla Sáez;cliente191@mail.cl;Mujer;32.0;Viña del Mar;Valparaíso;Web;Polera;Vestuario;12000;3;0.0;36000.0
902;2025-06-21;53;1;184;Jacqueline Amanda Martínez Osorio;cliente184@mail.cl;Hombre;43.0;Puerto Montt;Los Lagos;Tienda;TV;Electrohogar;650000;1;0.1;585000.0
903;2025-06-22;50;0;264;Alejandra Navarro;cliente264@mail.cl;Mujer;25.0;Temuco;;Tienda;Pantalón;;25000;3;0.0;75000.0
904;2025-06-23;64;4;279;Osvaldo Víctor Rivera Palma;cliente279@mail.cl;Mujer;38.0;Temuco;La Araucanía;Tienda;Pantalón;Vestuario;25000;2;0.0;50000.0
905;2025-06-24;68;2;58;Rossana Flores;cliente58@mail.cl;Hombre;34.0;Santiago;;Tienda;Notebook;Tecnología;750000;3;0.1;2025000.0
906;2025-06-25;25;3;165;Clara Rosa Aros Guerrero;cliente165@mail.cl;Mujer;49.0;Puerto Montt;Los Lagos;App;Zapatillas;;55000;3;0.1;148500.0
907;2025-06-26;48;6;145;Gaspar Oscar Concha Torres;cliente145@mail.cl;Hombre;41.0;Valparaíso;;Tienda;Maquillaje;;15000;2;0.0;30000.0
908;2025-06-27;6;2;60;Bárbara Molina Aranda;cliente60@mail.cl;Hombre;49.0;Concepción;;Web;Polera;Vestuario;12000;3;0.0;36000.0
909;2025-06-28;53;1;272;Alison Araya-Millán;cliente272@mail.cl;Hombre;20.0;Puerto Montt;Los Lagos;Tienda;TV;Electrohogar;650000;2;0.05;1235000.0
910;2025-06-29;43;0;22;Laura Aguilera Orellana;cliente22@mail.cl;Hombre;35.0;Santiago;Región Metropolitana;Tienda;TV;;650000;2;0.0;1300000.0
911;2025-06-30;40;1;40;Elizabeth Meléndez Pacheco;cliente40@mail.cl;Hombre;40.0;Talcahuano;;App;Refrigerador;Electrohogar;800000;2;0.0;1600000.0
912;2025-07-01;55;9;26;Felipe Daniel González Salinas;cliente26@mail.cl;Mujer;39.0;Antofagasta;Antofagasta;Tienda;Pantalón;;25000;2;0.0;50000.0
913;2025-07-02;60;1;2;Rosa Gaete Castro;cliente2@mail.cl;Hombre;36.0;Valparaíso;;Tienda;Polera;;12000;2;0.05;22800.0
914;2025-07-03;11;0;159;Patricio Luis Guzmán Herrera;cliente159@mail.cl;Mujer;38.0;Antofagasta;Antofagasta;Tienda;Lavadora;;700000;1;0.1;630000.0
915;2025-07-04;2;2;74;Gloria Urra Ramos;cliente74@mail.cl;Hombre;56.0;Rancagua;O'Higgins;Tienda;Notebook;;750000;1;0.0;750000.0
916;2025-07-05;48;6;104;María Anahí Mella Carrasco;cliente104@mail.cl;Mujer;28.0;Valparaíso;;Web;Pantalón;Vestuario;25000;2;0.05;47500.0
917;2025-07-06;6;2;235;Pablo Salazar;cliente235@mail.cl;Mujer;63.0;Concepción;;Tienda;Refrigerador;;800000;1;0.05;760000.0
918;2025-07-07;9;9;133;Sara Saavedra;cliente133@mail.cl;Hombre;25.0;Valparaíso;Valparaíso;Tienda;Perfume;;35000;2;0.05;66500.0
919;2025-07-08;48;6;26;Felipe Daniel González Salinas;cliente26@mail.cl;Mujer;39.0;Valparaíso;;App;Pantalón;Vestuario;25000;3;0.1;67500.0
920;2025-07-09;5;1;130;María Palacios;cliente130@mail.cl;Hombre;31.0;Talcahuano;;App;Notebook;Tecnología;750000;3;0.05;2137500.0
921;2025-07-10;66;2;96;Javier Aravena;cliente96@mail.cl;Hombre;20.0;Talcahuano;Biobío;Tienda;Pantalón;Vestuario;25000;3;0.0;75000.0
922;2025-07-11;50;0;85;Bárbara Tello;cliente85@mail.cl;Hombre;28.0;Temuco;;Web;Maquillaje;;15000;3;0.0;45000.0
923;2025-07-12;7;8;69;Raquel Silva Méndez;cliente69@mail.cl;Mujer;42.0;Valparaíso;Valparaíso;Tienda;Notebook;;750000;3;0.1;2025000.0
924;2025-07-13;33;13;137;José Juan Vargas Vega;cliente137@mail.cl;Hombre;28.0;Rancagua;O'Higgins;App;Maquillaje;;15000;1;0.1;13500.0
925;2025-07-14;40;1;15;Carmen Fuenzalida López;cliente15@mail.cl;Hombre;18.0;Talcahuano;;App;Pantalón;;25000;2;0.0;50000.0
926;2025-07-15;68;2;124;Teresa Claudia Tobar Moya;cliente124@mail.cl;Mujer;21.0;Santiago;;Tienda;Perfume;;35000;3;0.0;105000.0
927;2025-07-16;20;0;24;Luisa Pía Figueroa Moreno;cliente24@mail.cl;Mujer;20.0;Temuco;La Araucanía;Web;Pantalón;Vestuario;25000;2;0.05;47500.0
928;2025-07-17;27;4;38;Christian Francisco Rojas Oyarzo;cliente38@mail.cl;Hombre;18.0;Viña del Mar;Valparaíso;Tienda;Zapatillas;;55000;2;0.1;99000.0
929;2025-07-18;32;5;212;Jairo Ian Villanueva Orellana;cliente212@mail.cl;Hombre;51.0;Puerto Montt;Los Lagos;Tienda;Refrigerador;;800000;2;0.0;1600000.0
930;2025-07-19;52;0;30;Tatiana Claudia Jara Herrera;cliente30@mail.cl;Hombre;34.0;Talcahuano;;Web;Perfume;;35000;2;0.05;66500.0
931;2025-07-20;63;5;133;Sara Saavedra;cliente133@mail.cl;Hombre;25.0;Rancagua;O'Higgins;Tienda;Lavadora;Electrohogar;700000;3;0.0;2100000.0
932;2025-07-21;14;0;38;Christian Francisco Rojas Oyarzo;cliente38@mail.cl;Hombre;18.0;Santiago;Región Metropolitana;Tienda;Lavadora;Electrohogar;700000;3;0.0;2100000.0
933;2025-07-22;8;1;155;Gonzalo Felipe Martínez Acevedo;cliente155@mail.cl;Mujer;41.0;Puerto Montt;Los Lagos;Web;TV;;650000;3;0.0;1950000.0
934;2025-07-23;68;2;115;Juan Michel Maldonado Molina;cliente115@mail.cl;Mujer;35.0;Santiago;Región Metropolitana;Tienda;Perfume;Belleza;35000;2;0.0;70000.0
935;2025-07-24;27;4;89;Juan Vergara Sandoval;cliente89@mail.cl;Hombre;31.0;Viña del Mar;Valparaíso;Tienda;Pantalón;;25000;3;0.1;67500.0
936;2025-07-25;55;9;249;María Sofía Morales Arellano;cliente249@mail.cl;Mujer;59.0;Antofagasta;;Tienda;Notebook;Tecnología;750000;3;0.1;2025000.0
937;2025-07-26;50;0;104;María Anahí Mella Carrasco;cliente104@mail.cl;Mujer;28.0;Temuco;La Araucanía;App;Notebook;;750000;2;0.0;1500000.0
938;2025-07-27;41;4;57;Mario Daniel Hernández Álvarez;cliente57@mail.cl;Mujer;27.0;Antofagasta;Antofagasta;Tienda;Notebook;Tecnología;750000;2;0.1;1350000.0
